330306313120084321100592100993271059240,1582679910.7073183
88229067277066988017955479209438838857,1582679911.2096088
282573186953487487020427048198210177936,1582679911.711012
48162885993763085907983488581535063075,1582679912.215872
268872550036274456970371203392912467676,1582679912.7164743
192675866027989447840744131972066576983,1582679913.2173052
196213526104059189623598640308896203125,1582679913.717495
102704431881373170542830696144757142509,1582679914.2255828
182667340456503764995040081542316097030,1582679914.7329326
196377200049656494507834473715835388511,1582679915.2332885
248088198244087956683973061934427307265,1582679915.7339678
175986051170672079176675173072646596198,1582679916.236559
301608281343112998857179193411043496218,1582679916.7414198
165581852808653787390391652683325719465,1582679917.242574
12813257108821214185643493317109561025,1582679917.7447062
145196401099952710013199292726140891758,1582679918.2468753
52327033424618887735073926418047577362,1582679918.7482908
313991803753696339772420643041085906957,1582679919.2492368
322186279663888382756754312807444008071,1582679919.7502513
263305504830045003504504216465946303832,1582679920.2508643
231857127434834850043722445464347948759,1582679920.7511904
150844280997643939657413243142508822394,1582679921.252828
223521898855120069954392984545800031942,1582679921.7531803
83517742666766777184277375934602007979,1582679922.25359
320970770865937640250044086867560387906,1582679922.7544305
60650237469113916057033896955807707661,1582679923.255022
67874446152066460590324267470736990662,1582679923.7557182
233404124823242101727740699664548134028,1582679924.2568016
195251073245507981067854790607671150458,1582679924.7583911
326646546960766960584824004241855988091,1582679925.2590723
110120034056065138913545555493309288624,1582679925.7598095
39886186739308496246040259291704681830,1582679926.2606742
47036935092336198672990667445361649615,1582679926.7615547
111944594771636276613085495889368969153,1582679927.2620726
15984118178056037582088076942944140982,1582679927.7628672
314830397771299386353749962117379991374,1582679928.26415
164456402810475763450130423089360779825,1582679928.7654343
300087554997045366911165167645132802233,1582679929.2756934
43858645321156226939097199031927133302,1582679929.7781973
71505136767314572441119028321262089825,1582679930.2790053
313351526101938120266768719889322359290,1582679930.779635
318935887606312935045220071459095006094,1582679931.2799723
171597365502777780851604844324910100826,1582679931.7804835
216361336217672232172534548964823037679,1582679932.280988
44498887538636971308479295098136040375,1582679932.7813995
277402432666847440400441763463110362180,1582679933.282458
148522450576231002743231599374552315797,1582679933.7826703
298429543049486979376880478844103807341,1582679934.28353
171453087656136965089055051697793142580,1582679934.7846243
129971279209876129435218000473171117090,1582679935.2856178
49636175444437522519022703706800476451,1582679935.786543
309626776852099820466949227295105922934,1582679936.28771
106658490338682637310234993881392258895,1582679936.7884073
77878911231947790297970791410857224177,1582679937.2888858
87041605148158211495570587266747555961,1582679937.7897468
16874815371394315231202185368377848407,1582679938.2901034
280481104836726946901295502764058328353,1582679938.7911904
89666353373193665090810718274433899606,1582679939.2920327
313913576040743232172120619900753882012,1582679939.7928944
187207324904888777967313659900338573286,1582679940.2932906
153731569894936953840737675425223163233,1582679940.7940197
32347267537902372126598328225898567610,1582679941.297372
85015077158616134180910424952623029805,1582679941.8004687
261447195496367783999271092239545728000,1582679942.3009262
29288382329585562637744481612569022414,1582679942.8023076
48550251757405348730128451219251537555,1582679943.3030877
30300535246708584734752955516398772086,1582679943.80446
180629869765414973800516134144392611958,1582679944.3052156
331267194287445490121020681695520999648,1582679944.8068104
250154001841823950020247104905704479972,1582679945.307238
54551244316545762836518244823326432785,1582679945.8079236
62935103233738513490913112805080598749,1582679946.3085976
322916032331248704647140340805269145517,1582679946.8095164
171702906888816963480433981669797339770,1582679947.3102252
75870849122256946600638289220535316219,1582679947.8111773
259234086562303547569987375349730349512,1582679948.3127153
17961933744742244087019638455924396242,1582679948.813545
180368181277957965679247627689410860872,1582679949.3165526
192606973898333234006697880595741129252,1582679949.8171642
82927793532852837292583010981406870936,1582679950.3178957
164398987259440355730510934916868520811,1582679950.819078
203793125299623203643352193987670669845,1582679951.321591
105654828781486316068539296845343116409,1582679951.8219132
72109824439626696622663940239679810799,1582679952.3232067
245647879844386815464366191531254384228,1582679952.8248746
270898340829392020420160817653225470925,1582679953.325417
165436162726669926966532885191330383737,1582679953.8257232
330359843643358660664917705948450881333,1582679954.3262475
69808584153716549958476703695107656681,1582679954.8271642
291806597420934927086869116511063932832,1582679955.327883
131519573743538321936564452222889929329,1582679955.8296335
104207122224307295593585340325363822755,1582679956.3302615
143137935984560326192854355707567016678,1582679956.8318355
266545772239314546355772276551457306629,1582679957.3331783
1608983983246436474959332436743644845,1582679957.8338
127930072126240109373815446475462614995,1582679958.3345737
13721357263691222316583899692321642697,1582679958.8354206
222562755164951379985520121133817480862,1582679959.3360991
170650935500908277410951442181776271403,1582679959.836665
220439583668554749146238581242282736289,1582679960.3372383
242045778884805129212892107595705620134,1582679960.837912
280423138513774659744024738772274397531,1582679961.3385775
44272243090330530222794248929169995564,1582679961.839531
62492860600380602731548738978859763611,1582679962.340995
117546638793605612046610756288217710140,1582679962.841408
141818725499160659080095383614866066776,1582679963.3426871
70506666575348284316338705301159237558,1582679963.8444123
236863199778516409391197669300067691869,1582679964.3452466
70507498938384781669473208161430703227,1582679964.8462005
319613443790291250051005480453641792689,1582679965.3468719
43491150449488364885396294916087557413,1582679965.847706
25435038070241294213062887521906016439,1582679966.34791
255198737569782626720687389920327943802,1582679966.8486755
30080121610516428587621438047774409085,1582679967.349626
318696916585068281372223596148164985999,1582679967.850485
297211302764795276284973431710521762929,1582679968.3512318
258607945413630641146836582812201867899,1582679968.8523397
304788528662431438564864068003826494829,1582679969.3536336
208759987091446236587316974646221942570,1582679969.8542354
188773992650118160762979735689238528553,1582679970.3546836
